method,x0_x,x0_y,x_final_x,x_final_y,f_final,nit,grad_norm,success,u,A,g_prime
BFGS,40,90,-1.2698262222479712e-06,-6779.547691208107,-3.141297670400141,34,2.496524039213771e-06,True,-6778.547692477933,1.2833994639149258e-11,4.350754242711479e-08
BFGS,40,100,-1.2580196093948494e-07,-267951.4297725814,-3.1415851895644136,48,2.5157606758382784e-07,True,-267950.42977270717,2.0791667625574743e-16,2.7855837315096514e-11
BFGS,50,-100,6.038443938447769e-07,-66578549.51883902,-3.1415926235497236,65,1.2076887881407458e-06,True,-66578548.51883841,1.3553672684714492e-23,4.511919373891133e-16
BFGS,50,-90,-2.115696820006538e-06,-16233347.038822008,-3.1415925303821397,62,4.231393632423564e-06,True,-16233346.038824124,9.350519316139041e-22,7.589511486368492e-15
BFGS,50,-80,1.3685414552492342e-06,-50991806.03100718,-3.141592614365933,66,2.7370829112676505e-06,True,-50991805.03100581,3.0168852814330476e-23,7.691821529853632e-16
BFGS,50,-70,-3.2002461193692255e-06,-3683592.698703402,-3.141592110631432,59,6.400492091342123e-06,True,-3683591.698706602,8.002856029307924e-20,1.473963301988715e-13
BFGS,50,-60,-8.630277111163284e-07,-3536666.2286780165,-3.1415920880848174,61,1.7260552623351464e-06,True,-3536665.2286788793,9.042272292725811e-20,1.598975178466178e-13
BFGS,50,-50,-4.4053224862577085e-06,-8593807.719647426,-3.141592420844691,64,8.810644945434793e-06,True,-8593806.719651831,6.302357259693311e-21,2.7080624810765273e-14
BFGS,50,-40,6.604943202077429e-07,-187918.5184402794,-3.141582010707031,48,1.3210452771016234e-06,True,-187917.51843961893,6.027646651975476e-16,5.663547210778256e-11
BFGS,50,-30,2.6859012014253804e-06,-4349352.176508307,-3.1415921937440356,51,5.371802508576504e-06,True,-4349351.1765056215,4.8616771696830454e-20,1.0572574305130401e-13
BFGS,50,-20,2.789263633255512e-06,-12887929.950354911,-3.1415924983980594,62,5.578527278552054e-06,True,-12887928.950352123,1.8685745956992406e-21,1.2041029715332906e-14
BFGS,50,-10,-3.991217964197753e-06,-2965143.3339784592,-3.1415919790703275,57,7.982435700918e-06,True,-2965142.3339824504,1.5343438470431549e-19,2.274775098632974e-13
BFGS,50,0,-3.233678549810579e-14,-556.1438019939937,-3.137999669415108,25,9.128476357619852e-06,True,-555.1438019939937,2.31923083494677e-08,6.454807566710857e-06
BFGS,50,10,-1.1671244643825252e-06,-510.78534441499085,-3.1376809149062694,27,9.316823559239575e-06,True,-509.7853455821153,2.992878323261178e-08,7.650905853482607e-06
BFGS,50,20,2.9366117991823773e-06,-11708.032601653518,-3.141421837980572,37,5.887830657739887e-06,True,-11707.032598716907,2.4920262887900828e-12,1.4588984907668513e-08
BFGS,50,30,-8.702377293506671e-07,-1659.7411835204673,-3.1403880084992104,30,1.2475880744486457e-06,True,-1658.741184390705,8.740741058414743e-10,7.255854007560851e-07
BFGS,50,40,8.817019800822481e-07,-23218.33584221201,-3.141506516625872,41,1.7671176424530549e-06,True,-23217.33584133031,3.195498937104458e-13,3.709788223021426e-09
BFGS,50,50,-4.169098862200148e-06,-702.0702643594208,-3.138745952173861,25,5.898326523946837e-06,True,-701.0702685285196,1.1534554024641622e-08,4.051870159448562e-06
BFGS,50,60,3.6930418155814e-06,-3287.5271763869514,-3.1409843859890794,30,7.573338173504089e-06,True,-3286.5271726939095,1.1252635712253904e-10,1.8499476154037354e-07
BFGS,50,70,-3.0946439746431077e-06,-3803.2536158196262,-3.1410668570998665,30,6.052635637347628e-06,True,-3802.25361891427,7.268138605679072e-11,1.3823098768570797e-07
BFGS,50,80,-2.6592707785724424e-06,-4902.706356921358,-3.141184757195587,31,5.236012719927182e-06,True,-4901.7063595806285,3.3932798967256637e-11,8.318973795078934e-08
BFGS,50,90,3.7173278729606525e-06,-2158.6826611870783,-3.1406663767668683,28,7.875343302558642e-06,True,-2157.6826574697507,3.973680202838e-10,4.2899453991168277e-07
BFGS,50,100,1.5426677798962936e-06,-4139.696100170497,-3.141109584627396,31,3.2041384830731713e-06,True,-4138.696098627829,5.636344727280444e-11,1.1667782311263447e-07
BFGS,60,-100,-1.0493430896962028e-06,-5086010.829512569,-3.141592260353233,57,2.0986861020753437e-06,True,-5086009.829513619,3.040381081600738e-20,7.731706313528394e-14
BFGS,60,-90,-2.2166180836567696e-06,-16450339.717443544,-3.141592532006847,61,4.43323615992293e-06,True,-16450338.717445761,8.98535703625096e-22,7.390609011077262e-15
BFGS,60,-80,4.587567803155393e-06,-1269113.6383381586,-3.1415910776663605,49,9.175136848045038e-06,True,-1269112.6383335711,1.956851837370805e-18,1.2417341667112241e-12
BFGS,60,-70,2.45224289214569e-06,-3962489.722791684,-3.1415921488506733,48,4.904485911669136e-06,True,-3962488.7227892317,6.429176971286442e-20,1.2737775444647442e-13
BFGS,60,-60,-2.6690754595277977e-06,-10747977.142224051,-3.141592467501151,54,5.33815090174243e-06,True,-10747976.14222672,3.22166017307002e-21,1.7313165755503558e-14
BFGS,60,-50,2.553850866410343e-06,-249099.69626626794,-3.141584624685542,49,5.107733964521755e-06,True,-249098.69626371408,2.587842150136105e-16,3.223159937193401e-11
BFGS,60,-40,-4.433413880663651e-06,-30945938.651524898,-3.141592588941303,58,8.86682775923886e-06,True,-30945937.65152933,1.3497364912570382e-22,2.088443166451938e-15
BFGS,60,-30,-2.7841288238496717e-06,-1112641.555371481,-3.141590856058759,44,5.568256032154602e-06,True,-1112640.5553742652,2.903979709168873e-18,1.6155449761799043e-12
BFGS,60,-20,7.55454565377432e-07,-39661477.90592091,-3.141592603162459,66,1.5109091320262933e-06,True,-39661476.905920155,6.411406232337107e-23,1.2714292491770958e-15
BFGS,60,-10,1.4020536532135497e-06,-7753512.146076407,-3.1415923956402247,59,2.8041073396955826e-06,True,-7753511.146075006,8.581525407287877e-21,3.3268482884007074e-14
BFGS,60,0,3.104860678049314e-14,-546.0599591561224,-3.137933379252719,23,9.468424716340557e-06,True,-545.0599591561224,2.4499841416797424e-08,6.695187293030114e-06
BFGS,60,10,-3.2375821157271318e-06,-1840.9875981263056,-3.1405065745153324,31,5.91485786115468e-06,True,-1839.9876013638877,6.405529959288686e-10,5.897841999572203e-07
BFGS,60,20,-4.850124984439515e-06,-1073.1879925127496,-3.1397299119410174,32,8.152091912691782e-06,True,-1072.1879973628745,3.231692490413753e-09,1.7349060656790729e-06
BFGS,60,30,9.06752166920839e-07,-594.3838856896248,-3.138230634742503,27,9.3631610178039e-06,True,-593.3838847828727,1.900104522064989e-08,5.651615970843741e-06
BFGS,60,40,-3.976584714222811e-06,-2261.214399451742,-3.1407083682962513,33,7.572289545882467e-06,True,-2260.2144034283265,3.457384465473143e-10,3.9098037269962285e-07
BFGS,60,50,1.7897950960381345e-06,-30372.919687637936,-3.1415268065392428,42,3.5817587649861967e-06,True,-30371.91968584814,1.4275092252511464e-13,2.167916826686543e-09
BFGS,60,60,4.798608113634905e-06,-4939.228551658982,-3.141187772987171,33,9.67952740915179e-06,True,-4938.228546860374,3.318569708520964e-11,8.196414830504403e-08
BFGS,60,70,2.9031846346592554e-06,-17515.30632783209,-3.1414784709981944,39,5.8128917557614095e-06,True,-17514.306324928908,7.443369938800389e-13,6.5188311904676975e-09
BFGS,60,80,-9.898044797109292e-07,-2162.6063201118914,-3.1406680569567627,31,1.6099485207741812e-06,True,-2161.606321101696,3.9520957633588065e-10,4.274396410913159e-07
BFGS,60,90,1.3981306960394427e-06,-1540.7571421531661,-3.1402950105399468,30,3.7343496259361348e-06,True,-1539.7571407550354,1.09253859709601e-09,8.419394191928768e-07
BFGS,60,100,-1.5603560385288292e-06,-1541.7409360341753,-3.1402958383084343,29,2.429970140425218e-06,True,-1540.7409375945313,1.090449129826356e-09,8.408656114169078e-07
BFGS,70,-100,-1.985127987409989e-06,-18017149.13359075,-3.1415925425805025,59,3.970255968658884e-06,True,-18017148.133592736,6.839143796834896e-22,6.161093857661485e-15
BFGS,70,-90,2.2465781860861992e-06,-1636274.4940640533,-3.141591431296312,48,4.493157119166968e-06,True,-1636273.4940618067,9.130427472100827e-19,7.469945078830726e-13
BFGS,70,-80,-4.136476653467055e-06,-12375810.467110196,-3.1415924919671117,50,8.27295329387593e-06,True,-12375809.467114333,2.1102746884009382e-21,1.3058180316167565e-14
BFGS,70,-70,-1.766301332739634e-06,-3935616.1165424907,-3.141592145407093,53,3.5326025363560276e-06,True,-3935615.116544257,6.561779535149498e-20,1.2912324286312411e-13
BFGS,70,-60,-2.040579888287048e-07,-954034.3690414035,-3.1415905572303156,50,4.081137803018826e-07,True,-954033.3690416076,4.6064593943275325e-18,2.1973614424924933e-12
BFGS,70,-50,4.994401991614556e-06,-207397.86179270555,-3.1415830102871354,38,9.988850479739864e-06,True,-207396.86178771115,4.483777223643461e-16,4.649640253401976e-11
BFGS,70,-40,3.594922612769738e-06,-8121100.932941574,-3.1415924073048562,52,7.189845255864429e-06,True,-8121099.932937979,7.468187046969131e-21,3.032495226429228e-14
BFGS,70,-30,-4.424166927272966e-06,-6289348.406558469,-3.1415923355722795,56,8.848333803984586e-06,True,-6289347.406562893,1.6078403619834388e-20,5.0561345112833784e-14
BFGS,70,-20,3.639848689406665e-07,-11049261.973429069,-3.1415924725821043,56,7.279697542632009e-07,True,-11049260.973428706,2.9652418468321464e-21,1.638186773142066e-14
BFGS,70,-10,1.4612551914309666e-06,-648018.4476345085,-3.14158956725815,50,2.9225151455807306e-06,True,-648017.4476330472,1.4699307587673377e-17,4.76271491688407e-12
BFGS,70,0,3.09741796894838e-14,-546.3169992626572,-3.137935099375407,23,9.459525067304225e-06,True,-545.3169992626572,2.4465307138662162e-08,6.68889429092077e-06
BFGS,70,10,-7.255422489404458e-06,-571.5209196652388,-3.138096257476849,27,1.0387260537706617e-05,True,-570.5209269206613,2.137172132371131e-08,6.112428508955477e-06
BFGS,70,20,-5.206768642893248e-06,-1048.9925206657806,-3.139686967308607,32,8.787371692871984e-06,True,-1047.9925258725493,3.4604013728921223e-09,1.8158232092822156e-06
BFGS,70,30,2.5896037734516437e-08,-8849.11335681713,-3.1413666550101578,36,8.143748585997122e-08,True,-8848.113356791235,5.77147960453001e-12,2.5537679623351124e-08
BFGS,70,40,-3.995085122226345e-06,-2251.3303696125,-3.1407044868720186,33,7.605983573190584e-06,True,-2250.330373607585,3.5031114782731604e-10,3.9442019419038333e-07
BFGS,70,50,3.400544403823462e-06,-11314.390272581695,-3.1414158953435174,38,6.8167284446580656e-06,True,-11313.39026918115,2.7612707384889607e-12,1.5621737003140584e-08
BFGS,70,60,1.7919339541658193e-06,-42147.25579155634,-3.141545201475202,44,3.5849939365543975e-06,True,-42146.2557897644,5.3424027969140356e-14,1.1258514384302536e-09
BFGS,70,70,-2.9582948009903152e-06,-3912.514784902618,-3.141081538658461,33,5.787444541475064e-06,True,-3911.5147878609127,6.676146374367671e-11,1.306192483926655e-07
BFGS,70,80,1.0687440842669635e-06,-5852.522843378995,-3.141250949794598,35,2.196644849643483e-06,True,-5851.522842310251,1.9948924196325417e-11,5.8380744701411926e-08
BFGS,70,90,-8.051841434011719e-07,-74950.42217028857,-3.141565969461148,45,1.6100123048221761e-06,True,-74949.42217109376,9.500119108465955e-15,3.560213435929665e-10
BFGS,70,100,1.367025534686679e-06,-81421.02794058036,-3.141568090059688,45,2.734352769475649e-06,True,-81420.02793921334,7.410410187390881e-15,3.016834597951767e-10
BFGS,80,-100,4.394126285628763e-07,-65497870.02217615,-3.141592623054256,69,8.788252575919563e-07,True,-65497869.02217571,1.423568764328696e-23,4.662036130270724e-16
BFGS,80,-90,1.9117162164183693e-07,-5257902.19996722,-3.1415922732099526,62,3.8234331562807845e-07,True,-5257901.1999670295,2.7518347860300126e-20,7.234439775663694e-14
BFGS,80,-80,-1.7694116597324213e-06,-16267095.209280927,-3.1415925306390857,66,3.5388233119067893e-06,True,-16267094.209282696,9.29244342432283e-22,7.55805332782754e-15
BFGS,80,-70,-1.8447140967869019e-06,-13729891.99499169,-3.141592507918826,61,3.689428182964284e-06,True,-13729890.994993534,1.5454628900064008e-21,1.0609519667394626e-14
BFGS,80,-60,-4.017022127487409e-06,-22866.89573865911,-3.1415051928050657,27,8.03022047276618e-06,True,-22865.895742676134,3.345105949435047e-13,3.824693035289285e-09
BFGS,80,-50,9.076410331534185e-08,-35119793.67746944,-3.141592596641843,64,1.8152820825221774e-07,True,-35119792.67746935,9.234302671539876e-23,1.6215340459846714e-15
BFGS,80,-40,-8.447231258835617e-07,-39090.62304391219,-3.141541491078342,30,1.6881379578652026e-06,True,-39089.62304475691,6.696155838436583e-14,1.3088012541111973e-09
BFGS,80,-30,-3.5540361567784043e-06,-5098605.243497661,-3.1415922613130607,60,7.1080722366212456e-06,True,-5098604.243501215,3.017905932162241e-20,7.693556259532695e-14
BFGS,80,-20,-2.6723870186301876e-06,-1017540.2363062571,-3.1415906880593765,54,5.344772105619853e-06,True,-1017539.2363089295,3.796685090746507e-18,1.931640871374941e-12
BFGS,80,-10,3.036370015666452e-06,-2402234.525653956,-3.1415918210225686,57,6.072740377909329e-06,True,-2402233.5256509194,2.885449691412304e-19,3.465764156728684e-13
BFGS,80,0,-1.0003759803769562e-14,-554.9863745987486,-3.13799218287698,24,9.166557442413357e-06,True,-553.9863745987486,2.3337586724507227e-08,6.481734937670261e-06
BFGS,80,10,1.6373534205628142e-07,-95971.82793383561,-3.141571814249475,45,3.2768789510700936e-07,True,-95970.82793367187,4.525034596050147e-15,2.171390519461131e-10
BFGS,80,20,2.346234072930019e-06,-5110.4755137076445,-3.1412013388260194,33,4.769646320883927e-06,True,-5109.47551136141,2.9960481055052966e-11,7.656362563728044e-08
BFGS,80,30,2.1222171639857053e-06,-1741.3218041474686,-3.1404444297766556,29,4.947754900203394e-06,True,-1740.3218020252514,7.569208542297054e-10,6.592093738052578e-07
BFGS,80,40,-4.218216382529827e-06,-744.321192615693,-3.1389074360749434,27,6.028122021196195e-06,True,-743.3211968339094,9.680837069317127e-09,3.605208958943269e-06
BFGS,80,50,-4.967309071620158e-06,-6806.906335991963,-3.1412988559008475,33,9.891553762162218e-06,True,-6805.906340959272,1.267987798706639e-11,4.3158535550728815e-08
BFGS,80,60,-4.496796791117297e-06,-1142.9198668465338,-3.139843512259251,26,7.618995814267581e-06,True,-1141.9198713433304,2.675756597411547e-09,1.5297499043440806e-06
BFGS,80,70,-1.2633027537558638e-06,-180936.3216278026,-3.141581600006167,45,2.5265444174124533e-06,True,-180935.3216290659,6.752725875341466e-16,6.109083785010208e-11
BFGS,80,80,-7.885299994504617e-08,-6818.942146861331,-3.1412993744564894,33,1.2249718018693192e-07,True,-6817.942146940184,1.26128592859035e-11,4.300632678641985e-08
BFGS,80,90,-4.002174162167021e-06,-12442.310173133814,-3.1414319181774877,33,7.991440831105128e-06,True,-12441.310177135989,2.076369287278981e-12,1.2917933969863857e-08
BFGS,80,100,3.6696468107884773e-06,-25281.834740818726,-3.1415135469579396,37,7.34242321680956e-06,True,-25280.834737149078,2.475189579137748e-13,3.1289285457363776e-09
BFGS,90,-100,2.3912144425199153e-06,-18061677.597352028,-3.141592542852393,65,4.782428891170583e-06,True,-18061676.597349636,6.788685629377081e-22,6.130752727095504e-15
BFGS,90,-90,-4.219919670373261e-06,-16624214.969715482,-3.1415925332655568,62,8.439839333509702e-06,True,-16624213.969719702,8.706357850547356e-22,7.236818443199097e-15
BFGS,90,-80,-2.5472897277051023e-06,-15291231.989625959,-3.1415925227894004,59,5.094579446856682e-06,True,-15291230.989628507,1.1187486314686392e-21,8.553522710620134e-15
BFGS,90,-70,1.4503900452838262e-06,-285827.5913504817,-3.1415856563748172,36,2.900804571164941e-06,True,-285826.5913490313,1.71295227678726e-16,2.4480493990581036e-11
BFGS,90,-60,4.286930134816105e-06,-41152421.57017579,-3.1415926049716028,60,8.57386027081318e-06,True,-41152420.570171505,5.739496399995101e-23,1.1809708916141374e-15
BFGS,90,-50,9.49434348112443e-07,-915808.086627251,-3.141590469726424,50,1.8988710808540225e-06,True,-915807.0866263015,5.207698800678961e-18,2.384627639096294e-12
BFGS,90,-40,-2.4496602246512592e-06,-7140274.280847433,-3.1415923734825273,60,4.899320410074159e-06,True,-7140273.280849882,1.0987913095127525e-20,3.9228359383650194e-14
BFGS,90,-30,-2.01822702775889e-06,-20827413.09832523,-3.1415925575584343,61,4.036454050907161e-06,True,-20827412.09832725,4.427453073937039e-22,4.610619817903543e-15
BFGS,90,-20,4.805832766989067e-06,-13830325.498810636,-3.141592508956946,60,9.611665544434124e-06,True,-13830324.49880583,1.5120381188654818e-21,1.0455990053265052e-14
BFGS,90,-10,-3.248858917432397e-06,-2060444.9708197198,-3.141591682915356,55,6.497717363770625e-06,True,-2060443.9708229688,4.572741117240554e-19,4.71094186212575e-13
BFGS,90,0,2.154436009341133e-14,-545.2705005929843,-3.1379280860340346,24,9.495837249309426e-06,True,-544.2705005929843,2.4606315289914926e-08,6.714570890486148e-06
BFGS,90,10,-2.093106315093246e-06,-662.6153711161103,-3.1385765740335874,28,4.562784457774431e-06,True,-661.6153732092166,1.3718418895587574e-08,4.5483877567554284e-06
BFGS,90,20,-5.355740839005287e-07,-498.04663900087485,-3.137580961875473,27,1.0649583596611298e-05,True,-497.04663953644894,3.228216890264157e-08,8.046897255703239e-06
BFGS,90,30,1.9455034184077724e-06,-1239.0786901725025,-3.139979200149164,31,5.3532753692176485e-06,True,-1238.078688226999,2.1001046617122158e-09,1.3016176200353354e-06
BFGS,90,40,-2.509961313725345e-06,-2301.68203383539,-3.1407239122365063,31,4.657877552092482e-06,True,-2300.682036345351,3.2782491035125187e-10,3.7735590044663215e-07
BFGS,90,50,1.808540755075448e-06,-2184.630365836937,-3.1406773760196773,31,4.057625794978729e-06,True,-2183.6303640283963,3.8337958378530914e-10,4.18866680323273e-07
BFGS,90,60,4.7932600354207605e-06,-2468.1802371456974,-3.140782503834672,32,9.92012113724737e-06,True,-2467.1802323524375,2.65868136977129e-10,3.281713974570811e-07
BFGS,90,70,-3.85346561023804e-06,-905.1997698442252,-3.1393844111405125,28,5.805557737369852e-06,True,-904.1997736976908,5.384102288842864e-09,2.438173021519987e-06
BFGS,90,80,2.425981863621364e-06,-19744.32539753126,-3.141491361221488,39,4.857096507804853e-06,True,-19743.325395105276,5.196370533038328e-13,5.130071367492406e-09
BFGS,90,90,-1.6357284926127308e-06,-1689.010707892963,-3.140408878111973,29,2.6645659369367536e-06,True,-1688.0107095286915,8.294283850460184e-10,7.006626582477364e-07
BFGS,90,100,2.177419254875181e-06,-4398.289480552391,-3.1411379829971677,32,4.459399254383036e-06,True,-4397.289478374972,4.699598069257788e-11,1.0336268198217703e-07
BFGS,100,-100,-3.809377372794543e-06,-5491825.522285686,-3.1415922893976855,56,7.618754679276425e-06,True,-5491824.522289495,2.414958541949275e-20,6.631266081712398e-14
BFGS,100,-90,-2.8182549477697157e-06,-5202197.03094823,-3.1415922691289366,53,5.636509821637411e-06,True,-5202196.030951048,2.841184753309894e-20,7.390202154320677e-14
BFGS,100,-80,2.7240195981241384e-06,-57770133.4380193,-3.141592618962408,56,5.448039196847548e-06,True,-57770132.43801657,2.0746740174320676e-23,5.992709793238663e-16
BFGS,100,-70,1.9318441334127657e-08,-36216698.504778,-3.1415925983666484,57,3.863688419305319e-08,True,-36216697.504777975,8.420413137548234e-23,1.5247978404923058e-15
BFGS,100,-60,1.8953210723600725e-06,-11334383.612483956,-3.1415924771319728,64,3.790642160288192e-06,True,-11334382.61248206,2.7470477724392997e-21,1.5568047314081916e-14
BFGS,100,-50,-1.291075427178177e-06,-9400331.267203674,-3.1415924408296783,59,2.582150831723275e-06,True,-9400330.267204965,4.815378694139694e-21,2.263307865482019e-14
BFGS,100,-40,-7.994740533209344e-08,-5928173.453034528,-3.1415923162177704,52,1.5989475375425827e-07,True,-5928172.453034608,1.919982077779554e-20,5.690993871892079e-14
BFGS,100,-30,1.6258254497990545e-06,-6269260.471794797,-3.141592334570282,58,3.2516509504839907e-06,True,-6269259.471793171,1.6233454395506613e-20,5.088588103955952e-14
BFGS,100,-20,-1.594469729698174e-06,-14067532.55315203,-3.1415925114159124,59,3.1889394492900033e-06,True,-14067531.553153625,1.436832552129496e-21,1.010634470946409e-14
BFGS,100,-10,-4.828632188519689e-06,-22496852.490461607,-3.1415925646651544,61,9.657264373087655e-06,True,-22496851.490466435,3.513133717158981e-22,3.951722638538779e-15
BFGS,100,0,3.096937277750813e-14,-545.4431748668164,-3.1379292451009677,24,9.489831292810066e-06,True,-544.4431748668164,2.4582974162102916e-08,6.710324028492926e-06
BFGS,100,10,1.1525301027382541e-06,-8039.36521369689,-3.1413438931918125,37,2.336205974317391e-06,True,-8038.3652125443605,7.696863149599543e-12,3.094086838874558e-08
BFGS,100,20,-5.20825357759815e-06,-1078.0655311944179,-3.139738335741717,33,8.865556996998403e-06,True,-1077.0655364026713,3.188046647260956e-09,1.7192501231788616e-06
BFGS,100,30,2.1842394165163073e-07,-2492.0774969083077,-3.1407902710681803,34,8.242192150587034e-07,True,-2491.077496689884,2.5829427820348767e-10,3.219089547644191e-07
BFGS,100,40,-3.975327412376106e-06,-2252.9564985752268,-3.1407051277874407,34,7.567060219814076e-06,True,-2251.956502550554,3.495533240332634e-10,3.9385115954998693e-07
BFGS,100,50,-4.011266193552597e-06,-7224.786360924268,-3.141315847925814,35,7.984313614882382e-06,True,-7223.786364935534,1.060461469423109e-11,3.8310684758150144e-08
BFGS,100,60,1.923868086632132e-06,-11087.224228914782,-3.1414122739166266,37,3.864038832960539e-06,True,-11086.224226990913,2.9344910208069465e-12,1.626841283174319e-08
BFGS,100,70,-9.406833621107688e-07,-8164.1840486254805,-3.141347696154504,37,1.8516077326089151e-06,True,-8163.184049566164,7.349231299906792e-12,3.0002073197603456e-08
BFGS,100,80,-1.5946065843451228e-06,-68443.38670658319,-3.141563432569903,45,3.1887862633429083e-06,True,-68442.3867081778,1.2475443714220113e-14,4.269339275811315e-10
BFGS,100,90,3.462026009685181e-06,-1535.378510053928,-3.1402904661870394,31,7.818008285050616e-06,True,-1534.3785065919021,1.104057062137515e-09,8.478466892263939e-07
BFGS,100,100,-5.289126802309444e-06,-1472.3328182351502,-3.140234724993694,30,9.700183787335987e-06,True,-1471.332823524277,1.2519930868965352e-09,9.219858126985254e-07
